date,hour_of_the_week0,hour_of_the_week1,hour_of_the_day0,hour_of_the_day1,week_of_the_year0,week_of_the_year1,is_christmas_time,is_workday_context,is_holiday_context,is_previous_day_workday,is_next_day_workday,OT
2017-08-15 09:00:00+00:00,-2.2056021997384123e-15,-1.0,0.631087944326053,-0.7757112907044197,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,8337.26
2017-08-15 10:00:00+00:00,-0.8660254037844392,-0.49999999999999917,0.3984010898462414,-0.917211301505453,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,8371.97
2017-08-15 11:00:00+00:00,-0.8660254037844388,0.4999999999999998,0.1361666490962471,-0.9906859460363306,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,8242.05
2017-08-15 12:00:00+00:00,-1.4695761589768238e-15,1.0,-0.1361666490962464,-0.9906859460363308,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,8135.57
2017-08-15 13:00:00+00:00,0.8660254037844373,0.5000000000000023,-0.39840108984624156,-0.9172113015054529,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,8027.62
2017-08-15 14:00:00+00:00,0.8660254037844406,-0.4999999999999966,-0.6310879443260528,-0.7757112907044198,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,8038.71
2017-08-15 15:00:00+00:00,5.14475451769206e-15,-1.0,-0.816969893010442,-0.5766803221148672,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,7845.35
2017-08-15 16:00:00+00:00,-0.866025403784439,-0.49999999999999933,-0.9422609221188204,-0.3348796121709864,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,7595.81
2017-08-15 17:00:00+00:00,-0.8660254037844425,0.4999999999999934,-0.9976687691905393,-0.06824241336467046,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,7541.71
2017-08-15 18:00:00+00:00,-1.7145055188062944e-15,1.0,-0.979084087682323,0.2034560130526333,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,7182.41
2017-08-15 19:00:00+00:00,0.8660254037844372,0.5000000000000026,-0.8878852184023756,0.4600650377311516,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,7261.49
2017-08-15 20:00:00+00:00,0.8660254037844407,-0.4999999999999964,-0.730835964278124,0.6825531432186541,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,6666.6
2017-08-15 21:00:00+00:00,-1.7157434800794711e-15,-1.0,-0.5195839500354336,0.8544194045464886,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,6053.31
2017-08-15 22:00:00+00:00,-0.8660254037844354,-0.5000000000000058,-0.2697967711570252,0.962917287347799,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,5551.22
2017-08-15 23:00:00+00:00,-0.866025403784439,0.49999999999999933,-2.4492935982947064e-16,1.0,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,5271.62
2017-08-16 00:00:00+00:00,-1.959434878635765e-15,1.0,0.0,1.0,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,4982.67
2017-08-16 01:00:00+00:00,0.866025403784437,0.5000000000000028,0.2697967711570243,0.9629172873477994,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,5022.08
2017-08-16 02:00:00+00:00,0.8660254037844373,-0.5000000000000023,0.5195839500354336,0.8544194045464886,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,4984.63
2017-08-16 03:00:00+00:00,5.6346132373510016e-15,-1.0,0.730835964278124,0.6825531432186541,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,5344.54
2017-08-16 04:00:00+00:00,-0.8660254037844388,-0.4999999999999998,0.8878852184023752,0.4600650377311522,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,6141.52
2017-08-16 05:00:00+00:00,-0.8660254037844392,0.49999999999999917,0.9790840876823229,0.20345601305263375,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,6949.34
2017-08-16 06:00:00+00:00,-2.204364238465236e-15,1.0,0.9976687691905392,-0.06824241336467088,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,7346.18
2017-08-16 07:00:00+00:00,0.8660254037844405,0.49999999999999684,0.9422609221188205,-0.33487961217098616,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,7560.67
2017-08-16 08:00:00+00:00,0.8660254037844409,-0.49999999999999595,0.8169698930104421,-0.5766803221148671,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,7997.91
2017-08-16 09:00:00+00:00,5.879542597180472e-15,-1.0,0.631087944326053,-0.7757112907044197,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,8128.43
2017-08-16 10:00:00+00:00,-0.8660254037844386,-0.5,0.3984010898462414,-0.917211301505453,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,8146.44
2017-08-16 11:00:00+00:00,-0.8660254037844393,0.49999999999999895,0.1361666490962471,-0.9906859460363306,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,8146.11
2017-08-16 12:00:00+00:00,-9.554720955895708e-15,1.0,-0.1361666490962464,-0.9906859460363308,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,8020.33
2017-08-16 13:00:00+00:00,0.8660254037844368,0.5000000000000032,-0.39840108984624156,-0.9172113015054529,-0.6965510290629969,-0.7175072570443312,False,True,False,True,True,8089.06
